index|id|gamintojas|modelis|pagaminimo_data|rida|variklis|kuro_tipas|varantieji_ratai|pavaros|sedimos_vietos|euro_standartas|spalva|kebulas|durys|comment|ratlankiu_skersmuo|technine_iki|vairo_padetis|klimato_valdymas|pirma_salis|seller_location|seller_name|price|price_currency|co2_emisija|url|immobilizer|alarm|satellite_tracking_system|armoured|cd_player|mp3_player|additional_audio_equipment|cd_changer|aux_input|subwoofer|dvd_player|usb_input|hands_free_kit|apple_car_play_android_auto|light_alloy_rims|led_daytime_running_lights|led_headlights|xenon_lights|fog_lights|tow_hook|headlights_washers|roof_racks|automatic_folding_mirrors|set_of_winter_tyres|electric_mirrors|electric_boot_lid|automatic_headlamps|onboard_computer|electrically_adjustable_steering_wheel|rainfall_sensor|heated_mirrors|parking_sensors|keyless_entry_system|cruise_control|heated_windshield|start_stop_system|voice_commands|paddle_shifters|lcd_monitor|navigation_gps|sport_seats|tinted_windows|multifunctional_steering_wheel|heated_seats|leather_seats|sunroof|electric_seats|panoramic_roof|auxiliary_heating|ventilated_seats|electric_seats_with_memory|boot_cover|heated_steering_wheel|traction_control_system|esp|hill_start_assist_control|automated_parking|adaptive_cruise_control|blind_spot_detection|lane_departure_warning|night_vision_assist|road_sign_recognition|isofix_mounts|collision_prevention_assist|high_beam_assist|dynamic_cornering_lights|back_view_camera|front_view_camera|three_six_zero_degree_camera|spoilers|increased_engine_power|tuned_suspension|tuned_interior|prepared_for_motorsport|not_exploited_in_lithuania|imported_from_us|for_exchange|available_for_leasing|service_book|warranty|catalytic_converter|multiple_key_sets|double_wheels|folding_seats|insulated_glass|two_sliding_doors|personal_ventilation|personal_illumination
1243|ID:23018522|Ford|Kuga|2022-07|5 133 km|2488 cm³, 224 AG (165kW)|Benzinas / elektra|Priekiniai|Automatinė|5|Euro 6|Balta|Visureigis|4/5|"Naujas Ford Kuga ST-Line PHEV (Juodos spalvos automobilis bus po poros mėnesiu)PVM IŠSKIRIAMAS! Perkant įmonėms leidžiama atskaityti PVM (susigrąžinti visą PVM)(""PLUG-IN"" ir Pilnai Elektromobiliams).TURIME ir daugiau panašių EV/PHEV/HEV automobilių. VISI MŪSŲ NAUJI A/M YRA TIK IŠ OFICIALAUS ATSTOVO: BE EISMO ĮVYKIŲ. TURIME ĮVAIRIUS HYUNDAI, KIA, BMW, FORD, NISSAN GAMINTOJŲ NAUJUS BEI DEMO EV/PHEV/HEV AUTOMOBILIUS. LIETUVOJE JUS BŪSITE PIRMAS A/M SAVININKAS.GALITE PIRKTI LIZINGU, SEB bei CITADELE bankuose esame įtraukti į patikimų automobilių pardavėjų sąrašą, padedame sutvarkyti lizingo dokumentus.„ST-LINE X“ PAKETASED priekiniai žibintai (LED artimosios šviesos, LED tolimosios šviesos, LED dienosvažiavimo šviesos, LED galiniai žibintai)- Automatinis tolimųjų šviesų valdymas- LED priekiniai rūko žibintai- Elektra atidaromas ir uždaromas bagažinės dangtis- „Premium“ dirbtinės odos ir medžiagos apdaila- Sportinės „V“ formos priekinės sėdynės- Elektra valdoma, 8 kryptimis reguliuojama vairuotojo sėdynė- Reguliuojamos vairuotojo ir priekinio keleivio sėdynių juosmens atramos- Tamsinti stiklai- ICE paketas 10- Navigacija- 8"" jutiklinis ekranas- „Bang & Olufsen“ garso sistema, 10 garsiakalbių (su žemųjų dažnių kolonėle)- SYNC 3 su „Apple Car Play“ ir „Android Auto“- Valdymas balsu- „Bluetooth“Parduoda įmonė, pilna kaina, išrašoma sąskaita faktūra su PVM visai sumai.Visi parduodami automobiliai: www.autoplius.lt/autocapitalKlientų atsiliepimai: https://rekvizitai.vz.lt/imone/autocapital/atsiliepimai/"|R19|2025-08|Kairėje|Klimato kontrolė|Vokietija|Nenurodyta|Nenurodyta|35 528|€|26 g/km|https://autoplius.lt/skelbimai/ford-kuga-2-5-l-visureigis-2022-benzinas-elektra-23018522.html|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1244|ID:23117195|Mercedes-Benz|GLS550|2015|200 500 km|5000 cm³, 435 AG (320kW)|Benzinas|Nenurodyta|Automatinė|Nenurodyta|Nenurodyta|Juoda|Visureigis|4/5|MB GlsAutomobilis pirktas šeimai, viskas veikia puikiai.Tikrai puikus automobilis šeimai ir mėgstantiems tikrą variklio galią ir komfortą.Pilniausia komplektacija.Galima pirkti už grynus.Perkant už grįnus galima derėtis.Tel.+37064712836TiuningasOro kondicionieriusTVEl. antenaRetas modelis|Nenurodyta|2025-01|Kairėje|Nenurodyta|Nenurodyta|Nenurodyta|Nenurodyta|35 900|€|Nenurodyta|https://autoplius.lt/skelbimai/mercedes-benz-gls550-5-0-l-visureigis-2015-benzinas-23117195.html|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1245|ID:23123039|Audi|Q3|2020|35 000 km|1984 cm³, 230 AG (169kW)|Benzinas|Visi varantys (4х4)|Automatinė|5|Euro 6|Juoda|Visureigis|4/5|Nenurodyta|R20|Nenurodyta|Kairėje|Klimato kontrolė|Nenurodyta|Nenurodyta|Nenurodyta|35 900|€|194 g/km|https://autoplius.lt/skelbimai/audi-q3-2-0-l-visureigis-2020-benzinas-23123039.html|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1246|ID:20761160|Porsche|Cayenne|2015-04|144 900 km|2995 cm³, 416 AG (306kW)|Benzinas / elektra|Visi varantys (4х4)|Automatinė|5|Euro 6|Pilka / sidabrinė|Visureigis|4/5|"PVM IŠSKIRIAMAS! Perkant įmonėms leidžiama atskaityti PVM (""Plug-In"" ir Pilnai Elektromobiliams) (susigrąžinti visą PVM).Jau Vilniuje. Pirktas iš oficialaus PORSCHE dilerio. 2022/11 aptarnavimai Porsche Vilniuje + atlikti variklio papildomo oro padavimo valymo darbai (dažna E-Hybrid problema kas 100.000km, kaina tokio aptarnavimo 2.500e).Naujos R21 žieminės padangos + visiškai naujos R21 vasarinės padangos Continental Conti sport.Nedaužtas, neperdarytas iš Amerikos Europai.Tikra rida, pilna serviso istorija tik pas oficialu Porsche atstovą. Parašykite savo el paštą - atsiųsime CarVertical ataskaitą: jokių pastabų (nei dėl įvykių, nei dėl ridos).Parduodamas lizingu. Pilna kaina su PVM.SEB bei CITADELE bankuose esame įtraukti į patikimų automobilių pardavėjų sąrašą, padedame sutvarkyti lizingo dokumentus.Naujo tokios komplektacijos kaina 126.000eur.Prie E HIBRID standartinės įrangos, papildomai:PILNAS ODOS PAKETAS: priekinė dalis bei durų1BK PASM, pneumatinė pakaba1D3 Elektrinis kablys3FU Panoraminis stogas4A4 Priekinių bei galinių sėdynių šildymas4D3 Priekinių sėdynių ventiliacija4KF Privatus stiklas/Dvigubi stiklai5TE Interjero paketas: chromas/aliuminis7T1 PCM kartu su navigacija7X8 Parkavimo asistentas Plius7Y1 SWA/Juostų palaikymo asistentas Plius9W5 Mobilaus telefono įrangaEH2 7.5m ilgio pakrovimo laidasPE5 Papildomos Komfortinės sėdynės (14 krypčių)U01 21colių 911 Turbo Design rataiVC1 Home Link sistemaVisi parduodami automobiliai: www.autoplius.lt/autocapitalKlientų atsiliepimai: https://rekvizitai.vz.lt/imone/autocapital/atsiliepimai/"|R21|2024-08|Kairėje|Klimato kontrolė|Belgija|Nenurodyta|Nenurodyta|36 000|€|79 g/km|https://autoplius.lt/skelbimai/porsche-cayenne-3-0-l-visureigis-2015-benzinas-elektra-20761160.html|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1247|ID:21858356|Kia|Niro|2022-06|3 490 km|1580 cm³, 184 AG (135kW)|Benzinas / elektra|Priekiniai|Automatinė|5|Euro 6|Mėlyna / žydra|Visureigis|4/5|"PVM IŠSKIRIAMAS! Perkant įmonėms leidžiama atskaityti PVM (susigrąžinti visą PVM).NAUJAS MODELIS: KIA NIRO PHEV (PLUG IN) TX PREMIUM + LIUKASPILNA KOMPLEKTACIJA. Galima rezervuoti.Pristatymas per 3-4 savaitės nuo preliminarios sutarties pasirašymo su klientu.KIA GERMANY demonstracinis automobilis su pilna garantija ir aišku be įvykių.TURIME įvairius EV/PHEV/HEV KIA , HYUNDAI, BMW ir VW automobilius.VISI MŪSŲ NAUJI A/M YRA TIK IŠ OFICIALIŲ ATSTOVŲ, BE EISMO ĮVYKIŲ.LIETUVOJE JUS BŪSITE PIRMAS A/M SAVININKAS.GALITE PIRKTI LIZINGU IR LIZINGU SU LIKUTINE VERTE.SEB bei CITADELE bankuose esame įtraukti į patikimų automobilių pardavėjų sąrašą, padedame sutvarkyti lizingo dokumentus.""Supervision"" prietaisų skydelis su 12,3"" monitoriumi ir LED apšvietimuElektroninis pavarų jungiklis E-SwitchBi-LED prisitaikantys žibintaiHarman/Kardon Premium garso sistemaStoglangisLeather Pack (Odinis salonas su elektra reguliuojama vairuotojo sėdyne su atminties funkcija, ventiliuojamos priekinės sėdynės, šildomos galinės sėdynės, elektra reguliuojamu vairuotojo nugarėlės išlinkiu).Lengvojo lydinio ratlankiai 18"" su „Continental“ padangomis 225/45 R18Šildomas vairasAutomatinė artimųjų / tolimųjų šviesų perjungimo funkcijaŠildomos priekinės sėdynėsGalinių sėdynių šildymas (du intensyvumo lygiai)Nuotoliniu būdu atidaroma bagažinėBeraktė automobilio atrakinimo ir užvedimo sistema „Smart Key“Telefono bevielio įkrovimo funkcija QiPrietaisų rodmenų projektavimas ant priekinio stiklo (HEAD UP displėjus)""Premium"" saugos paketas (kartu su išmaniąja greičio palaikymo kontrolės sistema ACC, susidūrimo kaktomuša įspėjimo ir prevencijos sistema su automobilį / pėsčiąjį / dviratį atpažinimo funkcija; elektroninis stovėjimo stabdys, eismo kontrolės laikymosi sistema LFA)Parkavimo sistema Smart Park Assist (kartu su Priekiniai parkavimo davikliai ir gale ir beraktė automobilio atrakinimo ir užvedimo sistema (“Smart Key”)Išmanioji greičio ribojimo ženklų atpažinimo sistemaAklosios zonos kontrolės ir perspėjimo sistema ( BSD) su išvažiavimo atbulomis iš parkavimo vietos perspėjimo sistema (RCTA)Nuotolinio parkavimo pulteliu sistema ir stabdymo prieš kliūtį parkuojantis sistemaNavigacijos įrenginys su 10,25 colių jutikliniu ekranu (su „WI-FI“ ir DAB funkcijomis, Apple CarPlay/Android Auto ir Kia Connect jungtys)Parduoda įmonė, pilna kaina, išrašoma sąskaita faktūra su PVM visai sumai.Visi parduodami automobiliai: www.autoplius.lt/autocapitalKlientų atsiliepimai: https://rekvizitai.vz.lt/imone/autocapital/atsiliepimai/"|Nenurodyta|2025-06|Kairėje|Nenurodyta|Vokietija|Nenurodyta|Nenurodyta|36 355|€|29 g/km|https://autoplius.lt/skelbimai/kia-niro-1-6-l-visureigis-2022-benzinas-elektra-21858356.html|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1248|ID:23013210|Hyundai|Tucson|2022-03|11 000 km|1598 cm³, 156 AG (115kW)|Benzinas / elektra|Priekiniai|Automatinė|5|Nenurodyta|Pilka / sidabrinė|Visureigis|4/5|"PARDAVIMAS  - P01161.DĖMESIO: speciali šio automobilio kaina 36900Eur su pritaikyta 3000Eur nuolaida, vietoj buvusios 39900Eur galioja iki Vasario 21dienos!BAZINĖ INFORMACIJA:Hyundai Tucson, 2022 m., Hibridinis(Benzinas/elektra)Benzininis: 1598 cm³/ 110kWAutomatinė (7 laipsnių) pavarų dėžė.Preliminari lizingo įmoka 703 Eur/mėn. 60mėn. laikotarpiui su 10% pradiniu įnašu.Automobilį galite įsigyti ir išperkamosios nuomos būdu. Mėnesio įmoka nuo 915 Eur/mėn.PRIVALUMAI:• Galiojanti gamintojo garantija• Šildomos priekinės sėdynės• Šildomas vairas• El. Valdomas bagažinės dangtis• Full LED žibintai• Beraktė atrakinimo ir užvedimo sistema.ĮRANGA IR SISTEMOS:• Navigacija• 360 laipsnių vaizdo kamera• Parkavimo davikliai priekyje ir gale• Atstumo palaikymo sistema- ACC (Adaptive cruise control)• Aklosios zonos sistema• Linijų kirtimo asistentas• Susidūrimo prevencijos sistema su avarinio stabdymo funkcija.AUTOMOBILIO ISTORIJA:Pirmą kartą registruotas Lietuvoje. Automobilis buvo pirktas naujas ""Hyundai"" atstovybėje Lietuvoje. Eksploatuotas vieno savininko.ATLIKTI APTARNAVIMAI:• Automobiliui padaryta pilna dugno antikorozija.• Sekantis tepalų keitimas: 2023.03 mėn. arba 15.000 km.• Sekantis grandinės keitimas: nenumatoma• Tepalų keitimas pavarų dėžėje: nekeičiama.• Techninė apžiūra galioja iki 2025 03 mėn.PRIDEDAMA PAPILDOMAI:•Du rakteliai.GARANTIJA:Automobiliui taikoma 5 metų gamintojo garantija, be ridos apribojimo, nuo pirmosios registracijos datos."|R19|2025-03|Kairėje|Klimato kontrolė|Lietuva|Nenurodyta|Nenurodyta|36 900|€|127 g/km|https://autoplius.lt/skelbimai/hyundai-tucson-1-6-l-visureigis-2022-benzinas-elektra-23013210.html|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1249|ID:22626738|BMW|730|2016-02|124 000 km|2993 cm³, 265 AG (195kW)|Dyzelinas|Visi varantys (4х4)|Automatinė|5|Euro 6|Juoda|Sedanas|4/5|Parduodamas geros bukles tvarkingas automobilis BMW 730D XDRIVE.Yra žieminių/vasarinių padangų komplektai.Automobilis yra pilnos komplektacijos, yra laser žibintai, durelių pritraukimas ir daug kitų privalumu.Galiojanti tech. apžiura.Ratai R20.Pirkta Klaipėdos Krasta Auto, prižiurėta atorizuotame BMW servise.|Nenurodyta|Nenurodyta|Kairėje|Nenurodyta|Nenurodyta|Nenurodyta|Nenurodyta|37 000|€|127 g/km|https://autoplius.lt/skelbimai/bmw-730-3-0-l-sedanas-2016-dyzelinas-22626738.html|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1250|ID:20724416|Skoda|Kodiaq|2021-06|66 000 km|2000 cm³, 190 AG (140kW)|Benzinas|Visi varantys (4х4)|Automatinė|5|Euro 6|Mėlyna / žydra|Visureigis|4/5|Garantija automobiliui galioja iki 150000 km/arba iki 2024-07Kaina derinama.Parduodu puikų automobilį.Jis buvo užsakytas sau, todėl turi tokius privalumus kaip multimedijos prietaisų skydelis, dvigubi langai padidintai triukšmo izoliacijai, automatinis parkavimo asistentas, abi priekinės sėdynės su atmintimi ir šildymu, šildomas vairas, šildomas priekinis stiklas, Amundsen navigacijos sistema su ženklų atpažinimo funkcija, funkcija „Lane Keep Assist“, greičio ir atstumo kontrolė, vairuotojo nuovargio kontrolė, aklųjų zonų monitorius, galinio vaizdo kamera su plovimo funkcija, apsauga nuo smūgio atbulinėje pusėje, avarinis stabdymas, apsauga nuo susidūrimo pėstiesiems, visiškai automatiniai LED žibintai ir rūkas. žibintai, pilni LED galiniai žibintai, padangų slėgio stebėjimo sistema, start-stop sistema, beraktis durų užrakinimas ir atrakinimas bei variklio užvedimas, atmosferinis salono apšvietimas, automobilio valdymo sistema naudojant išmanųjį telefoną ir, žinoma, yra Apple Carpl ay, Android Auto, Mirror Link. Canton muzikos sistema su žemų dažnių garsiakalbiu. Taip pat automatinis bagažinės dangtis, kurį galima atidaryti ir uždaryti kojos mostelėjimu po galiniu buferiu, naudojant nuotolinio valdymo pultą ar mygtuką automobilyje.Galiniams keleiviams apie komfortą ir saugumą atsižvelgiama atskirai: papildomos oro pagalvės šonuose, be tų, kurios jau buvo bazinėje komplektacijoje, staliukai galiniams keleiviams, reguliuojami galinių sėdynių atlošai (galite keisti pasvirimo kampą), užuolaidos ant galinių durų ir tamsinti langai automobilio gale.|R18|2024-06|Kairėje|Klimato kontrolė|Lietuva|Nenurodyta|Nenurodyta|37 500|€|154 g/km|https://autoplius.lt/skelbimai/skoda-kodiaq-2-0-l-visureigis-2021-benzinas-20724416.html|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1251|ID:23122495|Mercedes-Benz|GL350 BlueTEC|2014-12|217 000 km|2987 cm³, 258 AG (190kW)|Dyzelinas|Visi varantys (4х4)|Automatinė|7|Euro 6|Juoda|Visureigis|4/5|6.3 AMG apdailaGls 350 d|Nenurodyta|2023-12|Kairėje|Nenurodyta|JAV|Nenurodyta|Nenurodyta|38 500|€|192 g/km|https://autoplius.lt/skelbimai/mercedes-benz-gl350-bluetec-3-0-l-visureigis-2014-dyzelinas-23122495.html|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1252|ID:23123045|Audi|SQ5|2018-12|110 000 km|2995 cm³, 353 AG (260kW)|Benzinas|Visi varantys (4х4)|Automatinė|5|Nenurodyta|Juoda|Visureigis|4/5|Parduodamas išvaizdus su meile ir rūpesčiu išlaikytas automobilisKebulas padengtas keramika, nano dangaR21 originalus ratlankiai2 raktaiGalimybe tikrinti bet kuriame autoservise|R21|2024|Kairėje|Klimato kontrolė|JAV|Nenurodyta|Nenurodyta|38 500|€|Nenurodyta|https://autoplius.lt/skelbimai/audi-sq5-3-0-l-visureigis-2018-benzinas-23123045.html|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1253|ID:23119983|BMW|320|2020-02|87 000 km|1995 cm³, 190 AG (140kW)|Dyzelinas|Nenurodyta|Automatinė|5|Nenurodyta|Balta|Universalas|4/5|Vokietija.M-paketasHarmon kardonŠildomas vairasAutonominis Šildymas įjungti gali su programėle.Kaina nurodyta su PVM, be PVM 32000€.|Nenurodyta|2025-02|Kairėje|Nenurodyta|Nenurodyta|Nenurodyta|Nenurodyta|38 720|€|~ 115 g/km|https://autoplius.lt/skelbimai/bmw-320-2-0-l-universalas-2020-dyzelinas-23119983.html|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1254|ID:22662330|Mercedes-Benz|S350|2015-11|158 000 km|2987 cm³, 258 AG (190kW)|Dyzelinas|Galiniai|Automatinė|4|Euro 6|Juoda|Sedanas|4/5|Visi privalumai išskyrus priekinę vaizdo kamerą. Tikra rida. Keitimas nedomina.|R19|Nenurodyta|Kairėje|Klimato kontrolė|Nenurodyta|Nenurodyta|Nenurodyta|39 700|€|146 g/km|https://autoplius.lt/skelbimai/mercedes-benz-s350-3-0-l-sedanas-2015-dyzelinas-22662330.html|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1255|ID:22886486|Mercedes-Benz|GLS450|2017-01|69 000 km|3000 cm³, 367 AG (270kW)|Benzinas / elektra / dujos|Visi varantys (4х4)|Automatinė|7|Nenurodyta|Pilka / sidabrinė|Visureigis|4/5|"Parduodamas Idealus Mercedes GLS. Automobilis neturi ne vienos keistos detales ar kaip dauguma remontuoto kebulo vietu po eismo ivykio kas yra beveik visada perkant o tai didziule retenybe. Automobilis realiai kaip naujas. Atvykes is usa perdarytas registracijai bet kurioje salyje.Pilnai paruostas sesti ir vaziuoti pakeisti tiek tepalai tiek filtrai. Pigiausias GLS tokiu metu rinkoje!!MUITAS SUMOKETAS!!Privalumai:360 kamera;AWD;ABS;Orinė pakaba;Oro pagalvės;Antipraslydimo kontrolė;Automatiškai užlenkiami veidrodėliai;AUX jungtis;Aklosios zonos asistentas;Bluetooth sąsaja;Lengvo lydinio ratlankiai;CD grotuvas;Klimato kontrolė;Borto kompiuteris;Oro kondicionierius;Pastovaus greičio palaikymo sistema ""Cruise Control"";Sulankstomos galinės sėdynės;Elektra reguliuojamas vairas;Elektra valdomas stoglangis;Elektrinis bagažinės dangčio uždarymas / atidarymas;Elektra valdomos sėdynės su atmintimi: 2;Automatiškai tamsėjantis galinio vaizdo veidrodėlis;Elektra valdomas stovėjimo stabdis (EPB);Priekinis porankis su daiktadėže;Priekinių sėdynių atramos galvai;Stiklinis stoglangis;Laisvųjų rankų įranga;Vyraujanti interjero spalva: Juoda Napa Oda.Keyless go;Rakteliai: 1;Nukrypimo nuo eismo juostos sistema Lane assist;Odinis vairas;Odinis salonas;Multifunkcinis vairas;Apšviečiami makiažo veidrodėliai;Navigacija;Originali audio aparatūra;Lauko temperatūros daviklis;Atstumo daviklių sistema gale;Atstumo daviklių sistema priekyje;Elektra reguliuojami veidrodėliai;Vairo stiprintuvas;Elektra valdomi langai;Galinis porankis;Atbulinės eigos vaizdo kamera;Galinių sėdynių atramos galvai;Šildomas galinis stiklas;Galinio stiklo valytuvas;Centrinis užraktas su nuotoliniu valdymu;SD kortelės lizdas;Sėdimos vietos: 7;Šildomos sėdynės: 2;Elektroninė stabilumo kontrolė (ESP);Start/Stop funkcija;Reguliuojama vairo padėtis;Audio aparatūra;USB jungtis;Medžio apdaila;"|R20|Nenurodyta|Kairėje|Klimato kontrolė|JAV|Nenurodyta|Nenurodyta|39 999|€|Nenurodyta|https://autoplius.lt/skelbimai/mercedes-benz-gls450-3-0-l-visureigis-2017-benzinas-elektra-dujos-22886486.html|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
